# BUSCO version is: 5.1.3 
# The lineage dataset is: nematoda_odb10 (Creation date: 2020-08-05, number of genomes: 7, number of BUSCOs: 3131)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
216at6231	Complete	I	1721596	1740268	+	2851.3	1852	https://www.orthodb.org/v10?query=216at6231	TaLiN
217at6231	Complete	V	21006	43166	+	1845.0	1025
219at6231	Complete	II	8424297	8428837	-	1574.1	915	https://www.orthodb.org/v10?query=219at6231	putative cysteine rich repeat-containing domain protein
223at6231	Complete	III	6020211	6024415	+	1736.9	1026
225at6231	Complete	II	5022913	5029588	+	1946.8	1112	https://www.orthodb.org/v10?query=225at6231	CRE-NSY-1 protein
229at6231	Complete	I	5680368	5691221	-	1579.1	1057	https://www.orthodb.org/v10?query=229at6231	CRE-UNC-40 protein
232at6231	Complete	X	14938944	14946316	-	2022.3	1146	https://www.orthodb.org/v10?query=232at6231	CRE-MRP-5 protein
233at6231	Complete	IV	10368614	10372302	+	1858.3	935	https://www.orthodb.org/v10?query=233at6231	Isoleucyl-tRNA synthetase
238at6231	Complete	I	2895564	2900800	-	1957.9	1023
241at6231	Complete	I	9281311	9286561	-	1593.2	907
243at6231	Complete	IV	3222443	3251975	+	1478.3	864
252at6231	Complete	X	14654989	14662571	+	1365.6	1013
255at6231	Complete	III	4935577	4944024	+	2148.0	1023
256at6231	Complete	II	11875156	11880299	+	2360.5	1186
257at6231	Complete	V	12041609	12045202	+	1635.6	901	https://www.orthodb.org/v10?query=257at6231	DNA polymerase
265at6231	Complete	III	8818901	8824974	+	1325.4	822
267at6231	Complete	III	8832793	8838374	-	1282.6	925
270at6231	Complete	V	11927834	11933226	-	1446.0	990	https://www.orthodb.org/v10?query=270at6231	Alpha-mannosidase
271at6231	Complete	III	11142447	11153940	+	1623.6	1110
277at6231	Complete	II	5399538	5405622	+	1989.9	989	https://www.orthodb.org/v10?query=277at6231	Probable pre-mRNA-splicing factor ATP-dependent RNA helicase mog-5
279at6231	Complete	III	4715589	4720664	-	1949.7	1251
286at6231	Complete	V	10299565	10307353	-	1614.6	1061
287at6231	Complete	V	10522153	10525808	-	1474.5	946
288at6231	Complete	I	5874974	5878641	-	1449.4	854
293at6231	Complete	III	10812953	10816729	-	1778.8	850
294at6231	Complete	I	8846024	8851094	-	1538.6	863	https://www.orthodb.org/v10?query=294at6231	CRE-HUM-1 protein
299at6231	Complete	III	5557364	5564675	+	1851.5	965	https://www.orthodb.org/v10?query=299at6231	DNA-directed RNA polymerase subunit beta
300at6231	Complete	III	9168363	9172736	-	1441.5	875
301at6231	Complete	IV	4697324	4703983	-	1819.8	890
302at6231	Complete	II	9887044	9890876	-	1806.1	1050
311at6231	Complete	I	311403	314977	-	1409.5	903
318at6231	Complete	I	6814529	6834398	+	1943.7	1076	https://www.orthodb.org/v10?query=318at6231	CRE-TEG-4 protein
319at6231	Complete	II	13670809	13694780	-	2292.6	1345
321at6231	Complete	I	3487863	3499705	-	1507.5	1295
322at6231	Complete	X	11394701	11401306	-	1261.8	764
323at6231	Complete	IV	11473635	11479231	-	1697.9	942	https://www.orthodb.org/v10?query=323at6231	Cation-transporting ATPase
327at6231	Duplicated	I	9234680	9242046	-	1493.7	812	https://www.orthodb.org/v10?query=327at6231	Phospholipid-transporting ATPase
327at6231	Duplicated	V	3129124	3133245	+	1544.5	888	https://www.orthodb.org/v10?query=327at6231	Phospholipid-transporting ATPase
333at6231	Complete	I	1491342	1514408	-	1076.8	844
334at6231	Complete	III	9546358	9556112	+	1561.0	939
344at6231	Complete	V	9234988	9243163	-	1598.3	1042
345at6231	Complete	III	7146471	7153543	-	1664.3	834	https://www.orthodb.org/v10?query=345at6231	UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase
346at6231	Complete	I	11851955	11868098	-	1121.6	846
347at6231	Complete	II	13084168	13091057	+	1761.4	1368
348at6231	Complete	IV	572775	583347	+	2138.0	1123
350at6231	Complete	IV	12404434	12408436	+	1521.5	956
359at6231	Complete	I	7161100	7166451	+	1262.0	966
364at6231	Complete	IV	10920106	10926186	+	1549.5	1086
366at6231	Complete	I	10383146	10391315	-	1453.6	800
369at6231	Complete	IV	12115204	12121123	-	1417.8	956	https://www.orthodb.org/v10?query=369at6231	CRE-DDB-1 protein
373at6231	Complete	III	6009579	6012721	+	1767.3	867	https://www.orthodb.org/v10?query=373at6231	U5 small nuclear ribonucleoprotein component
375at6231	Complete	X	7272550	7280300	-	1947.5	1347
378at6231	Complete	I	13548474	13559343	-	1597.9	881
382at6231	Complete	II	6540303	6544863	-	1681.6	1050
384at6231	Complete	II	14068996	14088888	+	1560.4	930
390at6231	Complete	II	4572088	4589648	+	733.4	580
393at6231	Complete	I	6746334	6753015	-	1596.7	1139
394at6231	Complete	X	12399990	12414024	-	1237.3	765
401at6231	Complete	V	12478415	12484043	+	1527.5	784
402at6231	Complete	X	10606201	10624032	-	1255.8	861	https://www.orthodb.org/v10?query=402at6231	Tyrosine-protein kinase
403at6231	Complete	X	11164214	11189563	-	1277.1	1055	https://www.orthodb.org/v10?query=403at6231	Protein CBG17408
405at6231	Complete	II	3532892	3546420	-	1553.7	999
407at6231	Complete	V	104899	117656	+	1187.0	1156
411at6231	Complete	I	3983204	3986380	+	1516.1	850
416at6231	Complete	V	9966683	9976225	-	1212.6	790	https://www.orthodb.org/v10?query=416at6231	CRE-UNC-41 protein
420at6231	Duplicated	V	16700326	16704355	+	1284.8	875
420at6231	Duplicated	V	5773001	5776959	-	1341.1	836
420at6231	Duplicated	V	5872083	5874837	+	1225.4	729
421at6231	Complete	X	10549512	10554935	-	1503.9	887	https://www.orthodb.org/v10?query=421at6231	Liprin-alpha
422at6231	Complete	I	4738957	4744260	-	1310.4	965	https://www.orthodb.org/v10?query=422at6231	Rho-associated protein kinase let-502
423at6231	Complete	III	10858312	10866862	+	1367.3	844	https://www.orthodb.org/v10?query=423at6231	CRE-OXI-1 protein
425at6231	Complete	IV	9136985	9146195	-	1567.2	970	https://www.orthodb.org/v10?query=425at6231	BMA-DAF-10, isoform a
428at6231	Complete	III	5109700	5130539	+	3274.4	2080
430at6231	Complete	I	10438290	10443544	-	1292.4	735
432at6231	Complete	X	845905	851426	-	1095.3	821
433at6231	Complete	III	9337165	9344397	-	2006.4	1513
435at6231	Complete	III	3521503	3529726	-	1411.4	837	https://www.orthodb.org/v10?query=435at6231	Membrane-associated phosphatidylinositol transfer protein 2
436at6231	Complete	X	9338677	9342431	+	1601.8	781
438at6231	Complete	X	10422201	10428573	-	1577.5	887	https://www.orthodb.org/v10?query=438at6231	CRE-MIG-15 protein
439at6231	Complete	X	6314635	6322766	-	717.0	704
442at6231	Complete	X	9610575	9616588	+	1228.3	864
446at6231	Complete	II	5945857	5956643	-	1334.9	804
450at6231	Complete	II	6147185	6156738	+	1423.7	694
451at6231	Complete	III	8610066	8614555	-	1431.4	870	https://www.orthodb.org/v10?query=451at6231	Putative ATP-dependent RNA helicase rha-2
452at6231	Complete	IV	3551153	3557430	-	1352.7	694
454at6231	Complete	V	11631874	11637205	-	1327.6	800
455at6231	Complete	V	1289698	1299103	-	1479.8	726
458at6231	Complete	V	6633268	6639416	+	1605.3	1123
459at6231	Complete	IV	3584737	3593598	-	1360.8	848
461at6231	Complete	III	9147834	9153803	-	1062.8	676
462at6231	Complete	I	5610610	5616379	-	1430.4	1003
473at6231	Complete	V	5303692	5310465	+	1476.5	833	https://www.orthodb.org/v10?query=473at6231	sodium/calcium exchanger 1
479at6231	Complete	III	491548	502059	+	1451.6	842
482at6231	Complete	V	4607214	4615807	-	1479.0	869	https://www.orthodb.org/v10?query=482at6231	Hypothetical protein CBG08772
484at6231	Complete	I	4934261	4948937	+	2372.9	1200
487at6231	Complete	V	7805376	7813864	+	1662.3	927
488at6231	Complete	I	5627825	5637492	+	1869.8	1039	https://www.orthodb.org/v10?query=488at6231	Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase
489at6231	Complete	I	9163948	9166694	+	1616.9	744
490at6231	Complete	V	3579167	3584785	+	1454.5	716	https://www.orthodb.org/v10?query=490at6231	Alpha-1,4 glucan phosphorylase
493at6231	Complete	X	17467477	17474527	-	1858.0	1014
494at6231	Complete	II	3078805	3087386	+	1507.9	822
495at6231	Complete	IV	6365407	6373086	-	1210.5	901
498at6231	Missing
499at6231	Complete	III	7929049	7932819	+	1240.8	912
501at6231	Complete	II	7702253	7705089	-	1396.3	755	https://www.orthodb.org/v10?query=501at6231	Putative endoplasmic reticulum metallopeptidase 1-A
503at6231	Complete	I	8364226	8369916	-	1352.8	969	https://www.orthodb.org/v10?query=503at6231	Tubulin-specific chaperone D
509at6231	Complete	I	2128589	2145757	+	1245.1	670
514at6231	Complete	II	10788407	10793491	-	1175.5	855	https://www.orthodb.org/v10?query=514at6231	CRE-VPS-11 protein
516at6231	Complete	III	6199185	6202422	+	975.3	683	https://www.orthodb.org/v10?query=516at6231	26S proteasome non-ATPase regulatory subunit 1
518at6231	Complete	III	6946764	6958188	+	1989.9	1672	https://www.orthodb.org/v10?query=518at6231	CRE-LET-711 protein
522at6231	Complete	I	13011590	13022704	+	1269.4	698
523at6231	Complete	I	5746724	5754115	+	1317.4	780
525at6231	Complete	II	7101535	7104930	-	1183.5	793
527at6231	Complete	III	4895157	4898956	-	1114.1	840
529at6231	Complete	III	3909331	3914128	-	1419.7	709
531at6231	Complete	I	8793097	8796806	+	1106.3	723
532at6231	Complete	I	9506555	9510831	+	1160.4	934
534at6231	Complete	II	11384927	11390783	-	1378.8	949
536at6231	Complete	II	614955	624539	-	1415.5	752
537at6231	Complete	II	14365738	14373367	+	1187.3	712
538at6231	Complete	III	11360487	11366030	+	1548.1	838	https://www.orthodb.org/v10?query=538at6231	ankyrin repeat protein
539at6231	Complete	V	5914229	5917809	-	1382.0	871
543at6231	Complete	I	14552190	14565843	-	1219.7	856	https://www.orthodb.org/v10?query=543at6231	DNA-directed RNA polymerase
544at6231	Complete	V	9386229	9399706	+	2292.4	1435	https://www.orthodb.org/v10?query=544at6231	CRE-HUM-2 protein
545at6231	Complete	X	14888494	14894137	+	1362.7	756
546at6231	Complete	IV	9459736	9463303	+	1541.9	838
547at6231	Complete	V	5523753	5529960	+	1053.2	642	https://www.orthodb.org/v10?query=547at6231	Kinase domain-containing protein
548at6231	Complete	II	9173324	9177146	-	1051.1	718
551at6231	Complete	II	14552676	14561595	-	1668.9	865
559at6231	Complete	III	11290996	11305896	+	1401.5	1006	https://www.orthodb.org/v10?query=559at6231	CRE-SMC-3 protein
562at6231	Complete	I	5754601	5760777	-	1069.1	768
563at6231	Complete	X	13687972	13695419	+	907.3	716
568at6231	Complete	X	4637334	4643298	+	1134.2	730
569at6231	Complete	V	8031455	8034899	+	1134.8	749
570at6231	Complete	IV	3726163	3735441	+	1543.0	856
572at6231	Complete	II	9324887	9329282	+	1380.8	765
575at6231	Complete	X	17022271	17030199	-	988.2	819
581at6231	Complete	I	10677065	10682371	-	1237.6	688
585at6231	Complete	II	9296411	9310300	-	1193.3	708
590at6231	Complete	I	10446676	10451925	+	1079.3	734
593at6231	Complete	II	6783468	6787692	+	1059.5	823
594at6231	Complete	I	8336981	8341677	+	1166.3	731	https://www.orthodb.org/v10?query=594at6231	Polyphosphoinositide phosphatase
596at6231	Complete	X	3095673	3099836	-	1219.1	752
597at6231	Complete	III	9952190	9956211	-	1812.7	980
600at6231	Complete	X	5092844	5097066	-	1121.1	665
603at6231	Complete	III	6433240	6436340	+	905.0	659
604at6231	Complete	II	6456859	6463387	-	1095.4	646
605at6231	Complete	III	9225523	9228247	-	1484.5	714
606at6231	Complete	V	8570310	8574240	+	1331.8	900	https://www.orthodb.org/v10?query=606at6231	CRE-SYMK-1 protein
609at6231	Complete	II	5867675	5873509	-	958.6	645
612at6231	Complete	IV	6906638	6909903	-	1469.6	780
613at6231	Complete	I	14390382	14400162	+	1258.9	722
620at6231	Complete	III	692558	696319	-	1144.0	692
625at6231	Complete	X	3452501	3463865	-	1614.8	1000
627at6231	Complete	II	6318185	6320984	-	1169.7	702
629at6231	Complete	III	12881195	12891606	-	1213.9	791
631at6231	Complete	I	5087983	5093632	+	976.2	667
632at6231	Complete	III	881883	886680	-	1171.1	650	https://www.orthodb.org/v10?query=632at6231	CRE-ZER-1 protein
634at6231	Complete	IV	17079850	17087328	-	1186.5	762	https://www.orthodb.org/v10?query=634at6231	putative sorting nexin-13
635at6231	Complete	IV	17250132	17254749	+	1196.5	654
638at6231	Complete	IV	9343739	9366453	-	1799.6	1291
639at6231	Complete	III	2151983	2197690	+	2114.7	1404	https://www.orthodb.org/v10?query=639at6231	GCN (yeast General Control Nondrepressible) homolog
641at6231	Complete	IV	11562434	11566190	-	1452.8	958
642at6231	Complete	V	14215683	14220465	-	1277.3	690
644at6231	Complete	I	9863831	9868926	+	1118.6	733
645at6231	Complete	II	6270371	6273523	+	1146.2	768
646at6231	Complete	I	6028487	6033360	+	1068.9	693
650at6231	Complete	II	1310579	1320250	+	952.9	739	https://www.orthodb.org/v10?query=650at6231	FCH domain Only (FCH stands for Fes/CIP4 homology domain)
651at6231	Complete	X	10769293	10782382	+	992.5	1237	https://www.orthodb.org/v10?query=651at6231	Zinc finger protein
655at6231	Complete	II	4461130	4467727	+	1349.2	814	https://www.orthodb.org/v10?query=655at6231	CRE-VPS-18 protein
657at6231	Complete	II	8023275	8027741	-	1307.4	885	https://www.orthodb.org/v10?query=657at6231	SWI/SNF nucleosome remodeling complex component
659at6231	Complete	IV	10152336	10155428	+	1343.6	731
662at6231	Complete	IV	2349270	2381938	+	1340.3	974
665at6231	Complete	I	10180248	10183928	+	1024.0	691	https://www.orthodb.org/v10?query=665at6231	CRE-IARS-2 protein
670at6231	Complete	I	10789136	10792897	+	1095.2	760
675at6231	Complete	I	2318429	2321809	-	1212.4	641	https://www.orthodb.org/v10?query=675at6231	DNA helicase
683at6231	Complete	V	12302579	12306344	+	811.4	723	https://www.orthodb.org/v10?query=683at6231	FERM domain (protein4.1-ezrin-radixin-moesin) family
687at6231	Complete	III	7973724	7976954	+	1241.8	635
689at6231	Complete	I	8677077	8681236	-	1173.9	766	https://www.orthodb.org/v10?query=689at6231	leucine Rich Repeat family protein
690at6231	Complete	X	14983560	14987228	+	965.7	757
693at6231	Complete	III	9794367	9798490	+	1167.0	661
700at6231	Complete	III	4288386	4291247	-	1137.6	616
701at6231	Complete	V	13705093	13710959	+	1403.4	823
702at6231	Complete	II	5824156	5827425	-	1054.3	754
704at6231	Complete	II	13117492	13121866	+	1274.8	637
708at6231	Complete	V	349466	358831	+	851.7	570
710at6231	Complete	II	7473150	7478531	-	1140.0	1005	https://www.orthodb.org/v10?query=710at6231	Zinc finger FYVE domain-containing protein 9
712at6231	Complete	II	12001675	12006607	-	1436.9	739
714at6231	Complete	V	10206829	10210339	-	1234.1	817
716at6231	Complete	III	11526681	11534436	+	1338.9	636
718at6231	Complete	X	3210978	3220292	-	1038.4	667
721at6231	Complete	I	2673247	2682727	-	1115.5	665
722at6231	Complete	III	265096	282869	+	928.6	542
724at6231	Complete	III	8720203	8724743	+	1145.7	750
725at6231	Complete	II	11691735	11694202	-	1091.8	559	https://www.orthodb.org/v10?query=725at6231	threonyl-tRNA synthetase, cytoplasmic
726at6231	Complete	III	2707862	2715126	-	899.8	677
728at6231	Complete	IV	14091268	14096297	+	1279.1	628
734at6231	Complete	III	8351968	8355011	-	1130.0	658
735at6231	Complete	X	481450	486429	+	1044.1	670
736at6231	Complete	II	9743133	9746066	-	933.9	631
737at6231	Complete	III	4700451	4703647	-	1022.7	599
740at6231	Complete	I	321065	323351	-	861.0	539
741at6231	Complete	I	5649965	5653503	-	1121.2	713
743at6231	Complete	V	16802873	16814079	+	1531.8	1058
746at6231	Complete	II	4006739	4015765	+	1242.1	719
747at6231	Complete	III	6593267	6601086	-	2099.4	1205
748at6231	Complete	X	10062788	10069782	-	1177.1	966	https://www.orthodb.org/v10?query=748at6231	Myosin Light Chain Kinase related
751at6231	Complete	II	1490128	1500325	-	1022.9	697
753at6231	Complete	II	12788598	12796339	-	1209.7	655
754at6231	Complete	II	10033450	10038116	-	945.5	572
755at6231	Complete	X	865079	870997	-	959.9	759
759at6231	Complete	IV	8688447	8691491	-	1205.4	694
762at6231	Complete	X	5264329	5271638	+	951.4	678	https://www.orthodb.org/v10?query=762at6231	rap guanine nucleotide exchange factor 1
764at6231	Complete	X	8831862	8835711	-	1209.4	697	https://www.orthodb.org/v10?query=764at6231	Exocyst complex component
765at6231	Complete	II	4706843	4709770	+	1377.5	780
772at6231	Complete	II	5907819	5910704	+	1161.8	695
774at6231	Complete	III	4695370	4697755	+	1165.5	597
777at6231	Complete	I	9781473	9785721	-	1178.3	834	https://www.orthodb.org/v10?query=777at6231	CRE-DRSH-1 protein
780at6231	Complete	II	9094998	9098596	-	1159.6	615
781at6231	Complete	X	8378701	8382534	+	1014.7	635
782at6231	Complete	III	235977	253372	+	1022.5	668
785at6231	Complete	III	6422461	6427304	-	859.0	648
786at6231	Complete	IV	17119683	17125931	+	1143.7	822
787at6231	Complete	V	10961895	10965538	-	1101.3	887
788at6231	Complete	X	11016440	11023145	+	1161.1	777
790at6231	Complete	X	10221184	10228135	-	1168.5	671	https://www.orthodb.org/v10?query=790at6231	Pyridoxal phosphate-dependent transferase
792at6231	Complete	III	8444263	8446888	-	1120.0	635
794at6231	Complete	II	8088792	8092688	-	1053.3	594
798at6231	Complete	I	14406042	14417415	+	1257.4	624
800at6231	Complete	II	5833542	5836199	-	1015.2	606
801at6231	Complete	X	14165057	14169595	-	1012.7	751
802at6231	Complete	X	13625692	13631094	-	1163.5	610
803at6231	Complete	III	6695668	6703776	+	1020.0	704
810at6231	Complete	II	10975568	11011778	+	1421.8	1071	https://www.orthodb.org/v10?query=810at6231	Protein-tyrosine-phosphatase
813at6231	Complete	II	15158182	15163468	+	1193.4	683
814at6231	Complete	X	9098324	9113320	+	1711.7	1171	https://www.orthodb.org/v10?query=814at6231	Apical junction molecule
815at6231	Complete	III	10365065	10373050	+	1113.7	700
816at6231	Complete	X	5461255	5466059	+	723.4	545
817at6231	Complete	II	12866850	12878090	-	1124.5	579
818at6231	Complete	II	8017782	8020377	+	993.6	644	https://www.orthodb.org/v10?query=818at6231	CRE-ZYG-11 protein
821at6231	Complete	III	6224620	6229381	-	1048.5	592
825at6231	Complete	II	8849223	8851873	-	857.0	540
826at6231	Complete	III	6865516	6869381	-	1136.9	791
829at6231	Complete	III	676128	680043	+	968.6	543
831at6231	Complete	III	2035038	2047996	-	807.7	922
833at6231	Duplicated	II	11592646	11595381	-	1131.7	578
833at6231	Duplicated	IV	11410512	11412749	+	1091.9	587
837at6231	Complete	III	9232182	9236314	-	1025.6	545
838at6231	Complete	III	5589281	5591705	-	1352.8	611
842at6231	Complete	III	13351409	13355456	+	1030.8	580
844at6231	Complete	IV	6743240	6747403	-	744.5	445
845at6231	Complete	V	13273592	13292391	-	1019.5	700
846at6231	Complete	I	3694373	3697534	-	1040.0	707
849at6231	Complete	I	6342436	6356454	+	1327.2	782
850at6231	Complete	V	14449713	14452865	+	888.8	699
851at6231	Complete	IV	7509680	7512660	-	1144.9	657	https://www.orthodb.org/v10?query=851at6231	Phosphoinositide phospholipase C
853at6231	Complete	I	9949092	9952733	+	957.0	571	https://www.orthodb.org/v10?query=853at6231	Hexosyltransferase
857at6231	Complete	V	20765011	20770131	-	1004.6	718
860at6231	Complete	III	5010180	5017649	-	1111.0	841
862at6231	Complete	II	12072304	12088860	-	940.9	608
863at6231	Complete	II	6361598	6365278	-	897.7	709
865at6231	Complete	X	3684367	3688645	-	1200.7	1037
868at6231	Complete	V	2698977	2706732	+	1206.5	626
869at6231	Complete	III	7731586	7736347	+	1086.5	579
872at6231	Complete	V	13038758	13041720	-	1025.1	669	https://www.orthodb.org/v10?query=872at6231	Putative HEAT repeat-containing domain protein
875at6231	Complete	IV	17402579	17405622	-	1009.4	563
876at6231	Complete	X	6060977	6065964	-	1194.2	713
879at6231	Complete	X	9217461	9232070	-	825.9	652
881at6231	Complete	I	537137	541627	+	1224.4	584
885at6231	Complete	V	12045431	12048426	+	1003.5	587
887at6231	Complete	V	12246582	12251055	+	1316.6	1071	https://www.orthodb.org/v10?query=887at6231	CRE-RAD-50 protein
890at6231	Complete	V	10179564	10182889	+	1155.0	663	https://www.orthodb.org/v10?query=890at6231	CRE-CUL-5 protein
894at6231	Complete	X	13798641	13803570	-	1056.3	557	https://www.orthodb.org/v10?query=894at6231	Oxysterol-binding protein
895at6231	Complete	IV	4713025	4745397	-	841.3	593
899at6231	Complete	I	9774279	9779311	+	951.6	542
900at6231	Complete	III	4863437	4866650	+	912.3	549
901at6231	Complete	II	14470535	14479625	-	1397.4	919
902at6231	Complete	V	13491367	13497366	-	1092.8	915	https://www.orthodb.org/v10?query=902at6231	EEA1 (Early Endosome Antigen, Rab effector) homolog
903at6231	Complete	III	10069582	10075845	+	1068.4	764
904at6231	Complete	X	2489089	2493305	+	1083.1	583
908at6231	Complete	V	7179207	7182790	+	946.7	617	https://www.orthodb.org/v10?query=908at6231	Cleavage and polyadenylation specificity factor subunit 2
912at6231	Complete	V	14692154	14696628	-	1181.5	623	https://www.orthodb.org/v10?query=912at6231	CRE-UNC-112 protein
914at6231	Missing
915at6231	Complete	I	9715635	9728107	-	764.0	538
916at6231	Complete	I	10654456	10666876	-	2427.3	1610
